ProductID,ProductName,Category,Stock,UnitPrice,RetailPrice,MaxCapacity,ShelfPosition
PROD64278_026,beer2_R1C3,beer2,122,209.61,278.54,150,A2-S6
PROD64278_026,beer2_R1C3,beer2,150,209.61,278.54,150,A2-S6
PROD99952_034,beer3_R1C1,beer3,200,530.31,772.19,200,A3-S4
PROD99952_034,beer3_R1C1,beer3,200,530.31,772.19,200,A3-S4
PROD99952_034,beer3_R1C1,beer3,200,530.31,772.19,200,A3-S4
PROD99952_034,beer3_R1C1,beer3,200,530.31,772.19,200,A3-S4
PROD99952_034,beer3_R1C1,beer3,200,530.31,772.19,200,A3-S4
PROD99952_034,beer3_R1C1,beer3,200,530.31,772.19,200,A3-S4
PROD99952_034,beer3_R1C1,beer3,200,530.31,772.19,200,A3-S4
PROD99952_034,beer3_R1C1,beer3,200,530.31,772.19,200,A3-S4
PROD99952_034,beer3_R1C1,beer3,200,530.31,772.19,200,A3-S4
PROD99952_034,beer3_R1C1,beer3,200,530.31,772.19,200,A3-S4
PROD52397_035,beer3_R1C2,beer3,50,864.74,1091.43,50,A3-S5
PROD52397_035,beer3_R1C2,beer3,47,864.74,1091.43,50,A3-S5
PROD52397_035,beer3_R1C2,beer3,47,864.74,1091.43,50,A3-S5
PROD52397_035,beer3_R1C2,beer3,47,864.74,1091.43,50,A3-S5
PROD52397_035,beer3_R1C2,beer3,48,864.74,1091.43,50,A3-S5
PROD52397_035,beer3_R1C2,beer3,48,864.74,1091.43,50,A3-S5
PROD52397_035,beer3_R1C2,beer3,48,864.74,1091.43,50,A3-S5
PROD52397_035,beer3_R1C2,beer3,48,864.74,1091.43,50,A3-S5
PROD52397_035,beer3_R1C2,beer3,48,864.74,1091.43,50,A3-S5
PROD52397_035,beer3_R1C2,beer3,48,864.74,1091.43,50,A3-S5
PROD68137_036,beer3_R1C3,beer3,50,443.05,560.81,50,A3-S6
PROD68137_036,beer3_R1C3,beer3,48,443.05,560.81,50,A3-S6
PROD68137_036,beer3_R1C3,beer3,49,443.05,560.81,50,A3-S6
PROD68137_036,beer3_R1C3,beer3,48,443.05,560.81,50,A3-S6
PROD68137_036,beer3_R1C3,beer3,50,443.05,560.81,50,A3-S6
PROD68137_036,beer3_R1C3,beer3,49,443.05,560.81,50,A3-S6
PROD68137_036,beer3_R1C3,beer3,50,443.05,560.81,50,A3-S6
PROD68137_036,beer3_R1C3,beer3,50,443.05,560.81,50,A3-S6
PROD68137_036,beer3_R1C3,beer3,49,443.05,560.81,50,A3-S6
PROD68137_036,beer3_R1C3,beer3,50,443.05,560.81,50,A3-S6
PROD53348_037,beer3_R1C4,beer3,50,500.96,647.22,50,A3-S7
PROD53348_037,beer3_R1C4,beer3,50,500.96,647.22,50,A3-S7
PROD53348_037,beer3_R1C4,beer3,48,500.96,647.22,50,A3-S7
PROD53348_037,beer3_R1C4,beer3,48,500.96,647.22,50,A3-S7
PROD53348_037,beer3_R1C4,beer3,50,500.96,647.22,50,A3-S7
PROD53348_037,beer3_R1C4,beer3,49,500.96,647.22,50,A3-S7
PROD53348_037,beer3_R1C4,beer3,49,500.96,647.22,50,A3-S7
PROD53348_037,beer3_R1C4,beer3,50,500.96,647.22,50,A3-S7
PROD53348_037,beer3_R1C4,beer3,48,500.96,647.22,50,A3-S7
PROD53348_037,beer3_R1C4,beer3,48,500.96,647.22,50,A3-S7
PROD50789_038,beer3_R1C5,beer3,297,885.23,1124.22,300,A3-S8
PROD50789_038,beer3_R1C5,beer3,297,885.23,1124.22,300,A3-S8
PROD50789_038,beer3_R1C5,beer3,300,885.23,1124.22,300,A3-S8
PROD50789_038,beer3_R1C5,beer3,300,885.23,1124.22,300,A3-S8
PROD50789_038,beer3_R1C5,beer3,292,885.23,1124.22,300,A3-S8
PROD50789_038,beer3_R1C5,beer3,297,885.23,1124.22,300,A3-S8
PROD50789_038,beer3_R1C5,beer3,297,885.23,1124.22,300,A3-S8
PROD50789_038,beer3_R1C5,beer3,300,885.23,1124.22,300,A3-S8
PROD50789_038,beer3_R1C5,beer3,300,885.23,1124.22,300,A3-S8
PROD50789_038,beer3_R1C5,beer3,300,885.23,1124.22,300,A3-S8
PROD73493_039,beer3_R1C6,beer3,290,269.41,367.59,300,A3-S9
PROD73493_039,beer3_R1C6,beer3,287,269.41,367.59,300,A3-S9
PROD73493_039,beer3_R1C6,beer3,300,269.41,367.59,300,A3-S9
PROD73493_039,beer3_R1C6,beer3,300,269.41,367.59,300,A3-S9
PROD73493_039,beer3_R1C6,beer3,292,269.41,367.59,300,A3-S9
PROD73493_039,beer3_R1C6,beer3,287,269.41,367.59,300,A3-S9
PROD73493_039,beer3_R1C6,beer3,285,269.41,367.59,300,A3-S9
PROD73493_039,beer3_R1C6,beer3,292,269.41,367.59,300,A3-S9
PROD73493_039,beer3_R1C6,beer3,292,269.41,367.59,300,A3-S9
PROD73493_039,beer3_R1C6,beer3,300,269.41,367.59,300,A3-S9
PROD85619_040,beer4_R1C1,beer4,50,56.7,74.41,50,A4-S0
PROD85619_040,beer4_R1C1,beer4,49,56.7,74.41,50,A4-S0
PROD85619_040,beer4_R1C1,beer4,50,56.7,74.41,50,A4-S0
PROD85619_040,beer4_R1C1,beer4,50,56.7,74.41,50,A4-S0
PROD85619_040,beer4_R1C1,beer4,50,56.7,74.41,50,A4-S0
PROD85619_040,beer4_R1C1,beer4,50,56.7,74.41,50,A4-S0
PROD85619_040,beer4_R1C1,beer4,50,56.7,74.41,50,A4-S0
PROD85619_040,beer4_R1C1,beer4,50,56.7,74.41,50,A4-S0
PROD85619_040,beer4_R1C1,beer4,50,56.7,74.41,50,A4-S0
PROD85619_040,beer4_R1C1,beer4,50,56.7,74.41,50,A4-S0
PROD96812_041,beer4_R1C2,beer4,300,329.26,482.75,300,A4-S1
PROD96812_041,beer4_R1C2,beer4,300,329.26,482.75,300,A4-S1
PROD96812_041,beer4_R1C2,beer4,297,329.26,482.75,300,A4-S1
PROD96812_041,beer4_R1C2,beer4,300,329.26,482.75,300,A4-S1
PROD96812_041,beer4_R1C2,beer4,300,329.26,482.75,300,A4-S1
PROD96812_041,beer4_R1C2,beer4,300,329.26,482.75,300,A4-S1
PROD96812_041,beer4_R1C2,beer4,300,329.26,482.75,300,A4-S1
PROD96812_041,beer4_R1C2,beer4,300,329.26,482.75,300,A4-S1
PROD96812_041,beer4_R1C2,beer4,300,329.26,482.75,300,A4-S1
PROD96812_041,beer4_R1C2,beer4,300,329.26,482.75,300,A4-S1
PROD93827_042,beer4_R1C3,beer4,300,864.35,1186.59,300,A4-S2
PROD93827_042,beer4_R1C3,beer4,300,864.35,1186.59,300,A4-S2
PROD93827_042,beer4_R1C3,beer4,300,864.35,1186.59,300,A4-S2
PROD93827_042,beer4_R1C3,beer4,300,864.35,1186.59,300,A4-S2
PROD93827_042,beer4_R1C3,beer4,300,864.35,1186.59,300,A4-S2
PROD93827_042,beer4_R1C3,beer4,300,864.35,1186.59,300,A4-S2
PROD93827_042,beer4_R1C3,beer4,300,864.35,1186.59,300,A4-S2
PROD93827_042,beer4_R1C3,beer4,300,864.35,1186.59,300,A4-S2
PROD93827_042,beer4_R1C3,beer4,300,864.35,1186.59,300,A4-S2
PROD93827_042,beer4_R1C3,beer4,300,864.35,1186.59,300,A4-S2
PROD31210_043,beer4_R1C4,beer4,150,935.39,1358.02,150,A4-S3
PROD31210_043,beer4_R1C4,beer4,150,935.39,1358.02,150,A4-S3
PROD31210_043,beer4_R1C4,beer4,150,935.39,1358.02,150,A4-S3
PROD31210_043,beer4_R1C4,beer4,150,935.39,1358.02,150,A4-S3
PROD31210_043,beer4_R1C4,beer4,150,935.39,1358.02,150,A4-S3
PROD31210_043,beer4_R1C4,beer4,150,935.39,1358.02,150,A4-S3
PROD31210_043,beer4_R1C4,beer4,150,935.39,1358.02,150,A4-S3
PROD31210_043,beer4_R1C4,beer4,150,935.39,1358.02,150,A4-S3
PROD31210_043,beer4_R1C4,beer4,150,935.39,1358.02,150,A4-S3
PROD31210_043,beer4_R1C4,beer4,150,935.39,1358.02,150,A4-S3
PROD99810_044,beer4_R1C5,beer4,300,113.07,169.05,300,A4-S4
PROD99810_044,beer4_R1C5,beer4,300,113.07,169.05,300,A4-S4
PROD99810_044,beer4_R1C5,beer4,300,113.07,169.05,300,A4-S4
PROD99810_044,beer4_R1C5,beer4,300,113.07,169.05,300,A4-S4
PROD99810_044,beer4_R1C5,beer4,300,113.07,169.05,300,A4-S4
PROD99810_044,beer4_R1C5,beer4,300,113.07,169.05,300,A4-S4
PROD99810_044,beer4_R1C5,beer4,300,113.07,169.05,300,A4-S4
PROD99810_044,beer4_R1C5,beer4,300,113.07,169.05,300,A4-S4
PROD99810_044,beer4_R1C5,beer4,300,113.07,169.05,300,A4-S4
PROD99810_044,beer4_R1C5,beer4,297,113.07,169.05,300,A4-S4
PROD59584_045,beer4_R1C6,beer4,297,339.28,494.66,300,A4-S5
PROD59584_045,beer4_R1C6,beer4,297,339.28,494.66,300,A4-S5
PROD59584_045,beer4_R1C6,beer4,297,339.28,494.66,300,A4-S5
PROD59584_045,beer4_R1C6,beer4,300,339.28,494.66,300,A4-S5
PROD59584_045,beer4_R1C6,beer4,297,339.28,494.66,300,A4-S5
PROD59584_045,beer4_R1C6,beer4,300,339.28,494.66,300,A4-S5
PROD59584_045,beer4_R1C6,beer4,297,339.28,494.66,300,A4-S5
PROD59584_045,beer4_R1C6,beer4,300,339.28,494.66,300,A4-S5
PROD59584_045,beer4_R1C6,beer4,297,339.28,494.66,300,A4-S5
PROD59584_045,beer4_R1C6,beer4,297,339.28,494.66,300,A4-S5
PROD39795_046,beer5_R1C1,beer5,50,940.55,1169.61,50,A4-S6
PROD39795_046,beer5_R1C1,beer5,50,940.55,1169.61,50,A4-S6
PROD39795_046,beer5_R1C1,beer5,49,940.55,1169.61,50,A4-S6
PROD39795_046,beer5_R1C1,beer5,50,940.55,1169.61,50,A4-S6
PROD39795_046,beer5_R1C1,beer5,50,940.55,1169.61,50,A4-S6
PROD39795_046,beer5_R1C1,beer5,49,940.55,1169.61,50,A4-S6
PROD39795_046,beer5_R1C1,beer5,49,940.55,1169.61,50,A4-S6
PROD39795_046,beer5_R1C1,beer5,49,940.55,1169.61,50,A4-S6
PROD39795_046,beer5_R1C1,beer5,50,940.55,1169.61,50,A4-S6
PROD39795_046,beer5_R1C1,beer5,49,940.55,1169.61,50,A4-S6
PROD94057_047,beer5_R1C2,beer5,195,180.98,263.76,200,A4-S7
PROD94057_047,beer5_R1C2,beer5,198,180.98,263.76,200,A4-S7
PROD94057_047,beer5_R1C2,beer5,200,180.98,263.76,200,A4-S7
PROD94057_047,beer5_R1C2,beer5,200,180.98,263.76,200,A4-S7
PROD94057_047,beer5_R1C2,beer5,200,180.98,263.76,200,A4-S7
PROD94057_047,beer5_R1C2,beer5,200,180.98,263.76,200,A4-S7
PROD94057_047,beer5_R1C2,beer5,200,180.98,263.76,200,A4-S7
PROD94057_047,beer5_R1C2,beer5,198,180.98,263.76,200,A4-S7
PROD94057_047,beer5_R1C2,beer5,200,180.98,263.76,200,A4-S7
PROD94057_047,beer5_R1C2,beer5,200,180.98,263.76,200,A4-S7
PROD84964_048,beer5_R1C3,beer5,300,159.96,200.24,300,A4-S8
PROD84964_048,beer5_R1C3,beer5,297,159.96,200.24,300,A4-S8
PROD84964_048,beer5_R1C3,beer5,300,159.96,200.24,300,A4-S8
PROD84964_048,beer5_R1C3,beer5,300,159.96,200.24,300,A4-S8
PROD84964_048,beer5_R1C3,beer5,297,159.96,200.24,300,A4-S8
PROD84964_048,beer5_R1C3,beer5,297,159.96,200.24,300,A4-S8
PROD84964_048,beer5_R1C3,beer5,300,159.96,200.24,300,A4-S8
PROD84964_048,beer5_R1C3,beer5,297,159.96,200.24,300,A4-S8
PROD84964_048,beer5_R1C3,beer5,297,159.96,200.24,300,A4-S8
PROD84964_048,beer5_R1C3,beer5,300,159.96,200.24,300,A4-S8
PROD45621_049,beer5_R1C4,beer5,100,248.43,348.63,100,A4-S9
PROD45621_049,beer5_R1C4,beer5,99,248.43,348.63,100,A4-S9
PROD45621_049,beer5_R1C4,beer5,100,248.43,348.63,100,A4-S9
PROD45621_049,beer5_R1C4,beer5,99,248.43,348.63,100,A4-S9
PROD45621_049,beer5_R1C4,beer5,99,248.43,348.63,100,A4-S9
PROD45621_049,beer5_R1C4,beer5,99,248.43,348.63,100,A4-S9
PROD45621_049,beer5_R1C4,beer5,98,248.43,348.63,100,A4-S9
PROD45621_049,beer5_R1C4,beer5,98,248.43,348.63,100,A4-S9
PROD45621_049,beer5_R1C4,beer5,100,248.43,348.63,100,A4-S9
PROD45621_049,beer5_R1C4,beer5,100,248.43,348.63,100,A4-S9
PROD66971_050,beer5_R1C5,beer5,297,426.26,537.55,300,A5-S0
PROD66971_050,beer5_R1C5,beer5,297,426.26,537.55,300,A5-S0
PROD66971_050,beer5_R1C5,beer5,297,426.26,537.55,300,A5-S0
PROD66971_050,beer5_R1C5,beer5,300,426.26,537.55,300,A5-S0
PROD66971_050,beer5_R1C5,beer5,297,426.26,537.55,300,A5-S0
PROD66971_050,beer5_R1C5,beer5,300,426.26,537.55,300,A5-S0
PROD66971_050,beer5_R1C5,beer5,297,426.26,537.55,300,A5-S0
PROD66971_050,beer5_R1C5,beer5,297,426.26,537.55,300,A5-S0
PROD66971_050,beer5_R1C5,beer5,297,426.26,537.55,300,A5-S0
PROD66971_050,beer5_R1C5,beer5,300,426.26,537.55,300,A5-S0
PROD81994_065,beer6_R1C1,beer6,143,530.52,657.45,150,A6-S5
PROD81994_065,beer6_R1C1,beer6,143,530.52,657.45,150,A6-S5
PROD81994_065,beer6_R1C1,beer6,143,530.52,657.45,150,A6-S5
PROD81994_065,beer6_R1C1,beer6,146,530.52,657.45,150,A6-S5
PROD81994_065,beer6_R1C1,beer6,146,530.52,657.45,150,A6-S5
PROD81994_065,beer6_R1C1,beer6,144,530.52,657.45,150,A6-S5
PROD81994_065,beer6_R1C1,beer6,144,530.52,657.45,150,A6-S5
PROD81994_065,beer6_R1C1,beer6,150,530.52,657.45,150,A6-S5
PROD81994_065,beer6_R1C1,beer6,146,530.52,657.45,150,A6-S5
PROD81994_065,beer6_R1C1,beer6,144,530.52,657.45,150,A6-S5
PROD83428_066,beer6_R1C2,beer6,300,116.77,168.97,300,A6-S6
PROD83428_066,beer6_R1C2,beer6,300,116.77,168.97,300,A6-S6
PROD83428_066,beer6_R1C2,beer6,300,116.77,168.97,300,A6-S6
PROD83428_066,beer6_R1C2,beer6,300,116.77,168.97,300,A6-S6
PROD83428_066,beer6_R1C2,beer6,300,116.77,168.97,300,A6-S6
PROD83428_066,beer6_R1C2,beer6,300,116.77,168.97,300,A6-S6
PROD83428_066,beer6_R1C2,beer6,300,116.77,168.97,300,A6-S6
PROD83428_066,beer6_R1C2,beer6,300,116.77,168.97,300,A6-S6
PROD83428_066,beer6_R1C2,beer6,300,116.77,168.97,300,A6-S6
PROD83428_066,beer6_R1C2,beer6,300,116.77,168.97,300,A6-S6
PROD88536_067,beer6_R1C3,beer6,49,720.11,929.42,50,A6-S7
PROD88536_067,beer6_R1C3,beer6,50,720.11,929.42,50,A6-S7
PROD88536_067,beer6_R1C3,beer6,50,720.11,929.42,50,A6-S7
PROD88536_067,beer6_R1C3,beer6,50,720.11,929.42,50,A6-S7
PROD88536_067,beer6_R1C3,beer6,50,720.11,929.42,50,A6-S7
PROD88536_067,beer6_R1C3,beer6,50,720.11,929.42,50,A6-S7
PROD88536_067,beer6_R1C3,beer6,50,720.11,929.42,50,A6-S7
PROD88536_067,beer6_R1C3,beer6,50,720.11,929.42,50,A6-S7
PROD88536_067,beer6_R1C3,beer6,49,720.11,929.42,50,A6-S7
PROD88536_067,beer6_R1C3,beer6,50,720.11,929.42,50,A6-S7
PROD28601_001,big_cola_R1C1,big_cola,50,845.14,1223.4,50,A0-S1
PROD28601_001,big_cola_R1C1,big_cola,47,845.14,1223.4,50,A0-S1
PROD28601_001,big_cola_R1C1,big_cola,48,845.14,1223.4,50,A0-S1
PROD28601_001,big_cola_R1C1,big_cola,48,845.14,1223.4,50,A0-S1
PROD28601_001,big_cola_R1C1,big_cola,48,845.14,1223.4,50,A0-S1
PROD28601_001,big_cola_R1C1,big_cola,48,845.14,1223.4,50,A0-S1
PROD28601_001,big_cola_R1C1,big_cola,49,845.14,1223.4,50,A0-S1
PROD28601_001,big_cola_R1C1,big_cola,50,845.14,1223.4,50,A0-S1
PROD28601_001,big_cola_R1C1,big_cola,49,845.14,1223.4,50,A0-S1
PROD28601_001,big_cola_R1C1,big_cola,49,845.14,1223.4,50,A0-S1
PROD86914_002,big_cola_R1C2,big_cola,49,962.96,1285.54,50,A0-S2
PROD86914_002,big_cola_R1C2,big_cola,49,962.96,1285.54,50,A0-S2
PROD86914_002,big_cola_R1C2,big_cola,49,962.96,1285.54,50,A0-S2
PROD86914_002,big_cola_R1C2,big_cola,49,962.96,1285.54,50,A0-S2
PROD86914_002,big_cola_R1C2,big_cola,49,962.96,1285.54,50,A0-S2
PROD86914_002,big_cola_R1C2,big_cola,49,962.96,1285.54,50,A0-S2
PROD86914_002,big_cola_R1C2,big_cola,49,962.96,1285.54,50,A0-S2
PROD86914_002,big_cola_R1C2,big_cola,49,962.96,1285.54,50,A0-S2
PROD86914_002,big_cola_R1C2,big_cola,49,962.96,1285.54,50,A0-S2
PROD86914_002,big_cola_R1C2,big_cola,49,962.96,1285.54,50,A0-S2
PROD42073_003,big_cola_R1C3,big_cola,50,249.35,362.56,50,A0-S3
PROD42073_003,big_cola_R1C3,big_cola,49,249.35,362.56,50,A0-S3
PROD42073_003,big_cola_R1C3,big_cola,49,249.35,362.56,50,A0-S3
PROD42073_003,big_cola_R1C3,big_cola,49,249.35,362.56,50,A0-S3
PROD42073_003,big_cola_R1C3,big_cola,49,249.35,362.56,50,A0-S3
PROD42073_003,big_cola_R1C3,big_cola,48,249.35,362.56,50,A0-S3
PROD42073_003,big_cola_R1C3,big_cola,48,249.35,362.56,50,A0-S3
PROD42073_003,big_cola_R1C3,big_cola,48,249.35,362.56,50,A0-S3
PROD42073_003,big_cola_R1C3,big_cola,48,249.35,362.56,50,A0-S3
PROD42073_003,big_cola_R1C3,big_cola,48,249.35,362.56,50,A0-S3
PROD89901_004,big_cola_R1C4,big_cola,100,620.52,783.49,100,A0-S4
PROD89901_004,big_cola_R1C4,big_cola,100,620.52,783.49,100,A0-S4
PROD89901_004,big_cola_R1C4,big_cola,100,620.52,783.49,100,A0-S4
PROD89901_004,big_cola_R1C4,big_cola,100,620.52,783.49,100,A0-S4
PROD89901_004,big_cola_R1C4,big_cola,100,620.52,783.49,100,A0-S4
PROD89901_004,big_cola_R1C4,big_cola,100,620.52,783.49,100,A0-S4
PROD89901_004,big_cola_R1C4,big_cola,100,620.52,783.49,100,A0-S4
PROD89901_004,big_cola_R1C4,big_cola,100,620.52,783.49,100,A0-S4
PROD89901_004,big_cola_R1C4,big_cola,100,620.52,783.49,100,A0-S4
PROD89901_004,big_cola_R1C4,big_cola,100,620.52,783.49,100,A0-S4
PROD16379_005,big_cola_R1C5,big_cola,150,506.46,638.05,150,A0-S5
PROD16379_005,big_cola_R1C5,big_cola,148,506.46,638.05,150,A0-S5
PROD16379_005,big_cola_R1C5,big_cola,148,506.46,638.05,150,A0-S5
PROD16379_005,big_cola_R1C5,big_cola,150,506.46,638.05,150,A0-S5
PROD16379_005,big_cola_R1C5,big_cola,150,506.46,638.05,150,A0-S5
PROD16379_005,big_cola_R1C5,big_cola,150,506.46,638.05,150,A0-S5
PROD16379_005,big_cola_R1C5,big_cola,150,506.46,638.05,150,A0-S5
PROD16379_005,big_cola_R1C5,big_cola,148,506.46,638.05,150,A0-S5
PROD16379_005,big_cola_R1C5,big_cola,148,506.46,638.05,150,A0-S5
PROD16379_005,big_cola_R1C5,big_cola,148,506.46,638.05,150,A0-S5
PROD10190_069,coffee_R1C1,coffee,146,122.95,151.24,150,A6-S9
PROD10190_069,coffee_R1C1,coffee,121,122.95,151.24,150,A6-S9
