ProductID,ProductName,Category,Stock,UnitPrice,RetailPrice,MaxCapacity,ShelfPosition
PROD36153_020,beer1_R1C4,beer1,150,611.5,813.51,150,A2-S0
PROD36153_020,beer1_R1C4,beer1,150,611.5,813.51,150,A2-S0
PROD36153_020,beer1_R1C4,beer1,150,611.5,813.51,150,A2-S0
PROD36153_020,beer1_R1C4,beer1,150,611.5,813.51,150,A2-S0
PROD36153_020,beer1_R1C4,beer1,150,611.5,813.51,150,A2-S0
PROD36153_020,beer1_R1C4,beer1,150,611.5,813.51,150,A2-S0
PROD21178_021,beer1_R1C5,beer1,148,327.67,430.19,150,A2-S1
PROD21178_021,beer1_R1C5,beer1,150,327.67,430.19,150,A2-S1
PROD21178_021,beer1_R1C5,beer1,150,327.67,430.19,150,A2-S1
PROD21178_021,beer1_R1C5,beer1,150,327.67,430.19,150,A2-S1
PROD21178_021,beer1_R1C5,beer1,150,327.67,430.19,150,A2-S1
PROD21178_021,beer1_R1C5,beer1,150,327.67,430.19,150,A2-S1
PROD21178_021,beer1_R1C5,beer1,150,327.67,430.19,150,A2-S1
PROD21178_021,beer1_R1C5,beer1,150,327.67,430.19,150,A2-S1
PROD21178_021,beer1_R1C5,beer1,150,327.67,430.19,150,A2-S1
PROD21178_021,beer1_R1C5,beer1,150,327.67,430.19,150,A2-S1
PROD99796_022,beer1_R1C6,beer1,50,688.17,876.36,50,A2-S2
PROD99796_022,beer1_R1C6,beer1,50,688.17,876.36,50,A2-S2
PROD99796_022,beer1_R1C6,beer1,50,688.17,876.36,50,A2-S2
PROD99796_022,beer1_R1C6,beer1,50,688.17,876.36,50,A2-S2
PROD99796_022,beer1_R1C6,beer1,50,688.17,876.36,50,A2-S2
PROD99796_022,beer1_R1C6,beer1,50,688.17,876.36,50,A2-S2
PROD99796_022,beer1_R1C6,beer1,50,688.17,876.36,50,A2-S2
PROD99796_022,beer1_R1C6,beer1,50,688.17,876.36,50,A2-S2
PROD99796_022,beer1_R1C6,beer1,50,688.17,876.36,50,A2-S2
PROD99796_022,beer1_R1C6,beer1,50,688.17,876.36,50,A2-S2
PROD50530_023,beer1_R1C7,beer1,145,179.47,223.97,150,A2-S3
PROD50530_023,beer1_R1C7,beer1,145,179.47,223.97,150,A2-S3
PROD50530_023,beer1_R1C7,beer1,145,179.47,223.97,150,A2-S3
PROD50530_023,beer1_R1C7,beer1,147,179.47,223.97,150,A2-S3
PROD50530_023,beer1_R1C7,beer1,148,179.47,223.97,150,A2-S3
PROD50530_023,beer1_R1C7,beer1,145,179.47,223.97,150,A2-S3
PROD50530_023,beer1_R1C7,beer1,137,179.47,223.97,150,A2-S3
PROD50530_023,beer1_R1C7,beer1,143,179.47,223.97,150,A2-S3
PROD50530_023,beer1_R1C7,beer1,143,179.47,223.97,150,A2-S3
PROD50530_023,beer1_R1C7,beer1,145,179.47,223.97,150,A2-S3
PROD93880_024,beer2_R1C1,beer2,77,73.3,106.91,100,A2-S4
PROD93880_024,beer2_R1C1,beer2,0,73.3,106.91,100,A2-S4
PROD93880_024,beer2_R1C1,beer2,0,73.3,106.91,100,A2-S4
PROD93880_024,beer2_R1C1,beer2,0,73.3,106.91,100,A2-S4
PROD93880_024,beer2_R1C1,beer2,0,73.3,106.91,100,A2-S4
PROD93880_024,beer2_R1C1,beer2,0,73.3,106.91,100,A2-S4
PROD93880_024,beer2_R1C1,beer2,37,73.3,106.91,100,A2-S4
PROD93880_024,beer2_R1C1,beer2,46,73.3,106.91,100,A2-S4
PROD93880_024,beer2_R1C1,beer2,58,73.3,106.91,100,A2-S4
PROD93880_024,beer2_R1C1,beer2,96,73.3,106.91,100,A2-S4
PROD52761_025,beer2_R1C2,beer2,98,804.65,1145.12,100,A2-S5
PROD52761_025,beer2_R1C2,beer2,0,804.65,1145.12,100,A2-S5
PROD52761_025,beer2_R1C2,beer2,0,804.65,1145.12,100,A2-S5
PROD52761_025,beer2_R1C2,beer2,0,804.65,1145.12,100,A2-S5
PROD52761_025,beer2_R1C2,beer2,0,804.65,1145.12,100,A2-S5
PROD52761_025,beer2_R1C2,beer2,0,804.65,1145.12,100,A2-S5
PROD52761_025,beer2_R1C2,beer2,40,804.65,1145.12,100,A2-S5
PROD52761_025,beer2_R1C2,beer2,53,804.65,1145.12,100,A2-S5
PROD52761_025,beer2_R1C2,beer2,69,804.65,1145.12,100,A2-S5
PROD52761_025,beer2_R1C2,beer2,98,804.65,1145.12,100,A2-S5
PROD47033_026,beer2_R1C3,beer2,192,50.2,68.6,200,A2-S6
PROD47033_026,beer2_R1C3,beer2,0,50.2,68.6,200,A2-S6
PROD47033_026,beer2_R1C3,beer2,0,50.2,68.6,200,A2-S6
PROD47033_026,beer2_R1C3,beer2,0,50.2,68.6,200,A2-S6
PROD47033_026,beer2_R1C3,beer2,0,50.2,68.6,200,A2-S6
PROD47033_026,beer2_R1C3,beer2,0,50.2,68.6,200,A2-S6
PROD47033_026,beer2_R1C3,beer2,62,50.2,68.6,200,A2-S6
PROD47033_026,beer2_R1C3,beer2,106,50.2,68.6,200,A2-S6
PROD47033_026,beer2_R1C3,beer2,162,50.2,68.6,200,A2-S6
PROD47033_026,beer2_R1C3,beer2,200,50.2,68.6,200,A2-S6
PROD11675_034,beer3_R1C1,beer3,100,188.35,235.84,100,A3-S4
PROD11675_034,beer3_R1C1,beer3,100,188.35,235.84,100,A3-S4
PROD11675_034,beer3_R1C1,beer3,100,188.35,235.84,100,A3-S4
PROD11675_034,beer3_R1C1,beer3,100,188.35,235.84,100,A3-S4
PROD11675_034,beer3_R1C1,beer3,100,188.35,235.84,100,A3-S4
PROD11675_034,beer3_R1C1,beer3,100,188.35,235.84,100,A3-S4
PROD11675_034,beer3_R1C1,beer3,100,188.35,235.84,100,A3-S4
PROD11675_034,beer3_R1C1,beer3,100,188.35,235.84,100,A3-S4
PROD11675_034,beer3_R1C1,beer3,100,188.35,235.84,100,A3-S4
PROD11675_034,beer3_R1C1,beer3,100,188.35,235.84,100,A3-S4
PROD78489_035,beer3_R1C2,beer3,100,170.87,252.31,100,A3-S5
PROD78489_035,beer3_R1C2,beer3,94,170.87,252.31,100,A3-S5
PROD78489_035,beer3_R1C2,beer3,94,170.87,252.31,100,A3-S5
PROD78489_035,beer3_R1C2,beer3,95,170.87,252.31,100,A3-S5
PROD78489_035,beer3_R1C2,beer3,97,170.87,252.31,100,A3-S5
PROD78489_035,beer3_R1C2,beer3,96,170.87,252.31,100,A3-S5
PROD78489_035,beer3_R1C2,beer3,97,170.87,252.31,100,A3-S5
PROD78489_035,beer3_R1C2,beer3,97,170.87,252.31,100,A3-S5
PROD78489_035,beer3_R1C2,beer3,97,170.87,252.31,100,A3-S5
PROD78489_035,beer3_R1C2,beer3,97,170.87,252.31,100,A3-S5
PROD75394_036,beer3_R1C3,beer3,150,741.99,1082.2,150,A3-S6
PROD75394_036,beer3_R1C3,beer3,145,741.99,1082.2,150,A3-S6
PROD75394_036,beer3_R1C3,beer3,148,741.99,1082.2,150,A3-S6
PROD75394_036,beer3_R1C3,beer3,146,741.99,1082.2,150,A3-S6
PROD75394_036,beer3_R1C3,beer3,150,741.99,1082.2,150,A3-S6
PROD75394_036,beer3_R1C3,beer3,148,741.99,1082.2,150,A3-S6
PROD75394_036,beer3_R1C3,beer3,150,741.99,1082.2,150,A3-S6
PROD75394_036,beer3_R1C3,beer3,150,741.99,1082.2,150,A3-S6
PROD75394_036,beer3_R1C3,beer3,148,741.99,1082.2,150,A3-S6
PROD75394_036,beer3_R1C3,beer3,150,741.99,1082.2,150,A3-S6
PROD81860_037,beer3_R1C4,beer3,100,644.68,930.95,100,A3-S7
PROD81860_037,beer3_R1C4,beer3,100,644.68,930.95,100,A3-S7
PROD81860_037,beer3_R1C4,beer3,97,644.68,930.95,100,A3-S7
PROD81860_037,beer3_R1C4,beer3,97,644.68,930.95,100,A3-S7
PROD81860_037,beer3_R1C4,beer3,100,644.68,930.95,100,A3-S7
PROD81860_037,beer3_R1C4,beer3,99,644.68,930.95,100,A3-S7
PROD81860_037,beer3_R1C4,beer3,99,644.68,930.95,100,A3-S7
PROD81860_037,beer3_R1C4,beer3,100,644.68,930.95,100,A3-S7
PROD81860_037,beer3_R1C4,beer3,97,644.68,930.95,100,A3-S7
PROD81860_037,beer3_R1C4,beer3,97,644.68,930.95,100,A3-S7
PROD49447_038,beer3_R1C5,beer3,99,200.29,297.86,100,A3-S8
PROD49447_038,beer3_R1C5,beer3,99,200.29,297.86,100,A3-S8
PROD49447_038,beer3_R1C5,beer3,100,200.29,297.86,100,A3-S8
PROD49447_038,beer3_R1C5,beer3,100,200.29,297.86,100,A3-S8
PROD49447_038,beer3_R1C5,beer3,97,200.29,297.86,100,A3-S8
PROD49447_038,beer3_R1C5,beer3,99,200.29,297.86,100,A3-S8
PROD49447_038,beer3_R1C5,beer3,99,200.29,297.86,100,A3-S8
PROD49447_038,beer3_R1C5,beer3,100,200.29,297.86,100,A3-S8
PROD49447_038,beer3_R1C5,beer3,100,200.29,297.86,100,A3-S8
PROD49447_038,beer3_R1C5,beer3,100,200.29,297.86,100,A3-S8
PROD92158_039,beer3_R1C6,beer3,290,929.17,1349.17,300,A3-S9
PROD92158_039,beer3_R1C6,beer3,287,929.17,1349.17,300,A3-S9
PROD92158_039,beer3_R1C6,beer3,300,929.17,1349.17,300,A3-S9
PROD92158_039,beer3_R1C6,beer3,300,929.17,1349.17,300,A3-S9
PROD92158_039,beer3_R1C6,beer3,292,929.17,1349.17,300,A3-S9
PROD92158_039,beer3_R1C6,beer3,287,929.17,1349.17,300,A3-S9
PROD92158_039,beer3_R1C6,beer3,285,929.17,1349.17,300,A3-S9
PROD92158_039,beer3_R1C6,beer3,292,929.17,1349.17,300,A3-S9
PROD92158_039,beer3_R1C6,beer3,292,929.17,1349.17,300,A3-S9
PROD92158_039,beer3_R1C6,beer3,300,929.17,1349.17,300,A3-S9
PROD53774_040,beer4_R1C1,beer4,50,865.92,1272.33,50,A4-S0
PROD53774_040,beer4_R1C1,beer4,49,865.92,1272.33,50,A4-S0
PROD53774_040,beer4_R1C1,beer4,50,865.92,1272.33,50,A4-S0
PROD53774_040,beer4_R1C1,beer4,50,865.92,1272.33,50,A4-S0
PROD53774_040,beer4_R1C1,beer4,50,865.92,1272.33,50,A4-S0
PROD53774_040,beer4_R1C1,beer4,50,865.92,1272.33,50,A4-S0
PROD53774_040,beer4_R1C1,beer4,50,865.92,1272.33,50,A4-S0
PROD53774_040,beer4_R1C1,beer4,50,865.92,1272.33,50,A4-S0
PROD53774_040,beer4_R1C1,beer4,50,865.92,1272.33,50,A4-S0
PROD53774_040,beer4_R1C1,beer4,50,865.92,1272.33,50,A4-S0
PROD39234_041,beer4_R1C2,beer4,300,702.16,978.56,300,A4-S1
PROD39234_041,beer4_R1C2,beer4,300,702.16,978.56,300,A4-S1
PROD39234_041,beer4_R1C2,beer4,297,702.16,978.56,300,A4-S1
PROD39234_041,beer4_R1C2,beer4,300,702.16,978.56,300,A4-S1
PROD39234_041,beer4_R1C2,beer4,300,702.16,978.56,300,A4-S1
PROD39234_041,beer4_R1C2,beer4,300,702.16,978.56,300,A4-S1
PROD39234_041,beer4_R1C2,beer4,300,702.16,978.56,300,A4-S1
PROD39234_041,beer4_R1C2,beer4,300,702.16,978.56,300,A4-S1
PROD39234_041,beer4_R1C2,beer4,300,702.16,978.56,300,A4-S1
PROD39234_041,beer4_R1C2,beer4,300,702.16,978.56,300,A4-S1
PROD47364_042,beer4_R1C3,beer4,50,501.98,686.55,50,A4-S2
PROD47364_042,beer4_R1C3,beer4,50,501.98,686.55,50,A4-S2
PROD47364_042,beer4_R1C3,beer4,50,501.98,686.55,50,A4-S2
PROD47364_042,beer4_R1C3,beer4,50,501.98,686.55,50,A4-S2
PROD47364_042,beer4_R1C3,beer4,50,501.98,686.55,50,A4-S2
PROD47364_042,beer4_R1C3,beer4,50,501.98,686.55,50,A4-S2
PROD47364_042,beer4_R1C3,beer4,50,501.98,686.55,50,A4-S2
PROD47364_042,beer4_R1C3,beer4,50,501.98,686.55,50,A4-S2
PROD47364_042,beer4_R1C3,beer4,50,501.98,686.55,50,A4-S2
PROD47364_042,beer4_R1C3,beer4,50,501.98,686.55,50,A4-S2
PROD58645_043,beer4_R1C4,beer4,150,837.36,1070.9,150,A4-S3
PROD58645_043,beer4_R1C4,beer4,150,837.36,1070.9,150,A4-S3
PROD58645_043,beer4_R1C4,beer4,150,837.36,1070.9,150,A4-S3
PROD58645_043,beer4_R1C4,beer4,150,837.36,1070.9,150,A4-S3
PROD58645_043,beer4_R1C4,beer4,150,837.36,1070.9,150,A4-S3
PROD58645_043,beer4_R1C4,beer4,150,837.36,1070.9,150,A4-S3
PROD58645_043,beer4_R1C4,beer4,150,837.36,1070.9,150,A4-S3
PROD58645_043,beer4_R1C4,beer4,150,837.36,1070.9,150,A4-S3
PROD58645_043,beer4_R1C4,beer4,150,837.36,1070.9,150,A4-S3
PROD58645_043,beer4_R1C4,beer4,150,837.36,1070.9,150,A4-S3
PROD40921_044,beer4_R1C5,beer4,150,164.81,217.52,150,A4-S4
PROD40921_044,beer4_R1C5,beer4,150,164.81,217.52,150,A4-S4
PROD40921_044,beer4_R1C5,beer4,150,164.81,217.52,150,A4-S4
PROD40921_044,beer4_R1C5,beer4,150,164.81,217.52,150,A4-S4
PROD40921_044,beer4_R1C5,beer4,150,164.81,217.52,150,A4-S4
PROD40921_044,beer4_R1C5,beer4,150,164.81,217.52,150,A4-S4
PROD40921_044,beer4_R1C5,beer4,150,164.81,217.52,150,A4-S4
PROD40921_044,beer4_R1C5,beer4,150,164.81,217.52,150,A4-S4
PROD40921_044,beer4_R1C5,beer4,150,164.81,217.52,150,A4-S4
PROD40921_044,beer4_R1C5,beer4,148,164.81,217.52,150,A4-S4
PROD94346_045,beer4_R1C6,beer4,198,740.05,947.85,200,A4-S5
PROD94346_045,beer4_R1C6,beer4,198,740.05,947.85,200,A4-S5
PROD94346_045,beer4_R1C6,beer4,198,740.05,947.85,200,A4-S5
PROD94346_045,beer4_R1C6,beer4,200,740.05,947.85,200,A4-S5
PROD94346_045,beer4_R1C6,beer4,198,740.05,947.85,200,A4-S5
PROD94346_045,beer4_R1C6,beer4,200,740.05,947.85,200,A4-S5
PROD94346_045,beer4_R1C6,beer4,198,740.05,947.85,200,A4-S5
PROD94346_045,beer4_R1C6,beer4,200,740.05,947.85,200,A4-S5
PROD94346_045,beer4_R1C6,beer4,198,740.05,947.85,200,A4-S5
PROD94346_045,beer4_R1C6,beer4,198,740.05,947.85,200,A4-S5
PROD29134_046,beer5_R1C1,beer5,200,921.66,1309.82,200,A4-S6
PROD29134_046,beer5_R1C1,beer5,200,921.66,1309.82,200,A4-S6
PROD29134_046,beer5_R1C1,beer5,198,921.66,1309.82,200,A4-S6
PROD29134_046,beer5_R1C1,beer5,200,921.66,1309.82,200,A4-S6
PROD29134_046,beer5_R1C1,beer5,200,921.66,1309.82,200,A4-S6
PROD29134_046,beer5_R1C1,beer5,198,921.66,1309.82,200,A4-S6
PROD29134_046,beer5_R1C1,beer5,198,921.66,1309.82,200,A4-S6
PROD29134_046,beer5_R1C1,beer5,198,921.66,1309.82,200,A4-S6
PROD29134_046,beer5_R1C1,beer5,200,921.66,1309.82,200,A4-S6
PROD29134_046,beer5_R1C1,beer5,196,921.66,1309.82,200,A4-S6
PROD57759_047,beer5_R1C2,beer5,292,924.34,1241.39,300,A4-S7
PROD57759_047,beer5_R1C2,beer5,297,924.34,1241.39,300,A4-S7
PROD57759_047,beer5_R1C2,beer5,300,924.34,1241.39,300,A4-S7
PROD57759_047,beer5_R1C2,beer5,300,924.34,1241.39,300,A4-S7
PROD57759_047,beer5_R1C2,beer5,300,924.34,1241.39,300,A4-S7
PROD57759_047,beer5_R1C2,beer5,300,924.34,1241.39,300,A4-S7
PROD57759_047,beer5_R1C2,beer5,300,924.34,1241.39,300,A4-S7
PROD57759_047,beer5_R1C2,beer5,297,924.34,1241.39,300,A4-S7
PROD57759_047,beer5_R1C2,beer5,300,924.34,1241.39,300,A4-S7
PROD57759_047,beer5_R1C2,beer5,300,924.34,1241.39,300,A4-S7
PROD93891_048,beer5_R1C3,beer5,100,137.91,167.99,100,A4-S8
PROD93891_048,beer5_R1C3,beer5,99,137.91,167.99,100,A4-S8
PROD93891_048,beer5_R1C3,beer5,100,137.91,167.99,100,A4-S8
PROD93891_048,beer5_R1C3,beer5,100,137.91,167.99,100,A4-S8
PROD93891_048,beer5_R1C3,beer5,99,137.91,167.99,100,A4-S8
PROD93891_048,beer5_R1C3,beer5,99,137.91,167.99,100,A4-S8
PROD93891_048,beer5_R1C3,beer5,100,137.91,167.99,100,A4-S8
PROD93891_048,beer5_R1C3,beer5,99,137.91,167.99,100,A4-S8
PROD93891_048,beer5_R1C3,beer5,99,137.91,167.99,100,A4-S8
PROD93891_048,beer5_R1C3,beer5,100,137.91,167.99,100,A4-S8
PROD30774_049,beer5_R1C4,beer5,300,746.49,1036.09,300,A4-S9
PROD30774_049,beer5_R1C4,beer5,297,746.49,1036.09,300,A4-S9
PROD30774_049,beer5_R1C4,beer5,300,746.49,1036.09,300,A4-S9
PROD30774_049,beer5_R1C4,beer5,297,746.49,1036.09,300,A4-S9
PROD30774_049,beer5_R1C4,beer5,297,746.49,1036.09,300,A4-S9
PROD30774_049,beer5_R1C4,beer5,297,746.49,1036.09,300,A4-S9
PROD30774_049,beer5_R1C4,beer5,295,746.49,1036.09,300,A4-S9
PROD30774_049,beer5_R1C4,beer5,295,746.49,1036.09,300,A4-S9
PROD30774_049,beer5_R1C4,beer5,300,746.49,1036.09,300,A4-S9
PROD30774_049,beer5_R1C4,beer5,300,746.49,1036.09,300,A4-S9
PROD34745_050,beer5_R1C5,beer5,99,772.06,1094.97,100,A5-S0
PROD34745_050,beer5_R1C5,beer5,99,772.06,1094.97,100,A5-S0
PROD34745_050,beer5_R1C5,beer5,99,772.06,1094.97,100,A5-S0
PROD34745_050,beer5_R1C5,beer5,100,772.06,1094.97,100,A5-S0
PROD34745_050,beer5_R1C5,beer5,99,772.06,1094.97,100,A5-S0
PROD34745_050,beer5_R1C5,beer5,100,772.06,1094.97,100,A5-S0
PROD34745_050,beer5_R1C5,beer5,99,772.06,1094.97,100,A5-S0
PROD34745_050,beer5_R1C5,beer5,99,772.06,1094.97,100,A5-S0
PROD34745_050,beer5_R1C5,beer5,99,772.06,1094.97,100,A5-S0
PROD34745_050,beer5_R1C5,beer5,100,772.06,1094.97,100,A5-S0
PROD45082_065,beer6_R1C1,beer6,95,302.54,401.98,100,A6-S5
PROD45082_065,beer6_R1C1,beer6,95,302.54,401.98,100,A6-S5
PROD45082_065,beer6_R1C1,beer6,95,302.54,401.98,100,A6-S5
PROD45082_065,beer6_R1C1,beer6,97,302.54,401.98,100,A6-S5
PROD45082_065,beer6_R1C1,beer6,97,302.54,401.98,100,A6-S5
PROD45082_065,beer6_R1C1,beer6,96,302.54,401.98,100,A6-S5
PROD45082_065,beer6_R1C1,beer6,96,302.54,401.98,100,A6-S5
PROD45082_065,beer6_R1C1,beer6,100,302.54,401.98,100,A6-S5
PROD45082_065,beer6_R1C1,beer6,97,302.54,401.98,100,A6-S5
PROD45082_065,beer6_R1C1,beer6,96,302.54,401.98,100,A6-S5
PROD97816_066,beer6_R1C2,beer6,50,70.07,87.3,50,A6-S6
PROD97816_066,beer6_R1C2,beer6,50,70.07,87.3,50,A6-S6
PROD97816_066,beer6_R1C2,beer6,50,70.07,87.3,50,A6-S6
PROD97816_066,beer6_R1C2,beer6,50,70.07,87.3,50,A6-S6
PROD97816_066,beer6_R1C2,beer6,50,70.07,87.3,50,A6-S6
PROD97816_066,beer6_R1C2,beer6,50,70.07,87.3,50,A6-S6
PROD97816_066,beer6_R1C2,beer6,50,70.07,87.3,50,A6-S6
PROD97816_066,beer6_R1C2,beer6,50,70.07,87.3,50,A6-S6
PROD97816_066,beer6_R1C2,beer6,50,70.07,87.3,50,A6-S6
PROD97816_066,beer6_R1C2,beer6,50,70.07,87.3,50,A6-S6
PROD83522_067,beer6_R1C3,beer6,197,170.85,224.83,200,A6-S7
PROD83522_067,beer6_R1C3,beer6,200,170.85,224.83,200,A6-S7
PROD83522_067,beer6_R1C3,beer6,200,170.85,224.83,200,A6-S7
PROD83522_067,beer6_R1C3,beer6,200,170.85,224.83,200,A6-S7
PROD83522_067,beer6_R1C3,beer6,200,170.85,224.83,200,A6-S7
PROD83522_067,beer6_R1C3,beer6,200,170.85,224.83,200,A6-S7
PROD83522_067,beer6_R1C3,beer6,200,170.85,224.83,200,A6-S7
PROD83522_067,beer6_R1C3,beer6,200,170.85,224.83,200,A6-S7
PROD83522_067,beer6_R1C3,beer6,197,170.85,224.83,200,A6-S7
PROD83522_067,beer6_R1C3,beer6,200,170.85,224.83,200,A6-S7
PROD58238_001,big_cola_R1C1,big_cola,100,366.07,507.44,100,A0-S1
PROD58238_001,big_cola_R1C1,big_cola,95,366.07,507.44,100,A0-S1
PROD58238_001,big_cola_R1C1,big_cola,97,366.07,507.44,100,A0-S1
PROD58238_001,big_cola_R1C1,big_cola,97,366.07,507.44,100,A0-S1
PROD58238_001,big_cola_R1C1,big_cola,97,366.07,507.44,100,A0-S1
PROD58238_001,big_cola_R1C1,big_cola,97,366.07,507.44,100,A0-S1
PROD58238_001,big_cola_R1C1,big_cola,99,366.07,507.44,100,A0-S1
PROD58238_001,big_cola_R1C1,big_cola,100,366.07,507.44,100,A0-S1
PROD58238_001,big_cola_R1C1,big_cola,99,366.07,507.44,100,A0-S1
PROD58238_001,big_cola_R1C1,big_cola,99,366.07,507.44,100,A0-S1
PROD95629_002,big_cola_R1C2,big_cola,98,612.97,812.72,100,A0-S2
PROD95629_002,big_cola_R1C2,big_cola,98,612.97,812.72,100,A0-S2
PROD95629_002,big_cola_R1C2,big_cola,98,612.97,812.72,100,A0-S2
PROD95629_002,big_cola_R1C2,big_cola,98,612.97,812.72,100,A0-S2
PROD95629_002,big_cola_R1C2,big_cola,98,612.97,812.72,100,A0-S2
PROD95629_002,big_cola_R1C2,big_cola,98,612.97,812.72,100,A0-S2
PROD95629_002,big_cola_R1C2,big_cola,98,612.97,812.72,100,A0-S2
PROD95629_002,big_cola_R1C2,big_cola,98,612.97,812.72,100,A0-S2
PROD95629_002,big_cola_R1C2,big_cola,98,612.97,812.72,100,A0-S2
PROD95629_002,big_cola_R1C2,big_cola,98,612.97,812.72,100,A0-S2
PROD53792_003,big_cola_R1C3,big_cola,300,156.8,195.44,300,A0-S3
PROD53792_003,big_cola_R1C3,big_cola,297,156.8,195.44,300,A0-S3
PROD53792_003,big_cola_R1C3,big_cola,297,156.8,195.44,300,A0-S3
PROD53792_003,big_cola_R1C3,big_cola,297,156.8,195.44,300,A0-S3
PROD53792_003,big_cola_R1C3,big_cola,297,156.8,195.44,300,A0-S3
PROD53792_003,big_cola_R1C3,big_cola,291,156.8,195.44,300,A0-S3
PROD53792_003,big_cola_R1C3,big_cola,291,156.8,195.44,300,A0-S3
PROD53792_003,big_cola_R1C3,big_cola,291,156.8,195.44,300,A0-S3
PROD53792_003,big_cola_R1C3,big_cola,291,156.8,195.44,300,A0-S3
PROD53792_003,big_cola_R1C3,big_cola,291,156.8,195.44,300,A0-S3
PROD98944_004,big_cola_R1C4,big_cola,200,133.65,170.23,200,A0-S4
PROD98944_004,big_cola_R1C4,big_cola,200,133.65,170.23,200,A0-S4
PROD98944_004,big_cola_R1C4,big_cola,200,133.65,170.23,200,A0-S4
PROD98944_004,big_cola_R1C4,big_cola,200,133.65,170.23,200,A0-S4
PROD98944_004,big_cola_R1C4,big_cola,200,133.65,170.23,200,A0-S4
PROD98944_004,big_cola_R1C4,big_cola,200,133.65,170.23,200,A0-S4
PROD98944_004,big_cola_R1C4,big_cola,200,133.65,170.23,200,A0-S4
PROD98944_004,big_cola_R1C4,big_cola,200,133.65,170.23,200,A0-S4
PROD98944_004,big_cola_R1C4,big_cola,200,133.65,170.23,200,A0-S4
PROD98944_004,big_cola_R1C4,big_cola,200,133.65,170.23,200,A0-S4
PROD67383_005,big_cola_R1C5,big_cola,200,427.86,626.82,200,A0-S5
PROD67383_005,big_cola_R1C5,big_cola,198,427.86,626.82,200,A0-S5
PROD67383_005,big_cola_R1C5,big_cola,198,427.86,626.82,200,A0-S5
PROD67383_005,big_cola_R1C5,big_cola,200,427.86,626.82,200,A0-S5
PROD67383_005,big_cola_R1C5,big_cola,200,427.86,626.82,200,A0-S5
PROD67383_005,big_cola_R1C5,big_cola,200,427.86,626.82,200,A0-S5
PROD67383_005,big_cola_R1C5,big_cola,200,427.86,626.82,200,A0-S5
PROD67383_005,big_cola_R1C5,big_cola,198,427.86,626.82,200,A0-S5
PROD67383_005,big_cola_R1C5,big_cola,198,427.86,626.82,200,A0-S5
PROD67383_005,big_cola_R1C5,big_cola,198,427.86,626.82,200,A0-S5
PROD21452_069,coffee_R1C1,coffee,195,467.68,637.95,200,A6-S9
